"project_year","total_cover","quadrat","species"
1958,0,"H2","SCBR2"
1958,0,"H2","SELE6"
1958,0,"H2","SPAI"
1958,0,"H2","SPCO4"
1958,0,"H2","SPCR"
1958,0.02000795,"H2","SPFL2"
1958,0,"H2","SPORO"
1958,0,"H2","UNKG"
1959,0,"H2","ARIST"
1959,0,"H2","ARTE3"
1959,0.01540105,"H2","BOER4"
1959,0.000175,"H2","BOUTE"
1959,0,"H2","CYPER"
1959,0,"H2","DAPU7"
1959,0,"H2","ENDE"
1959,0,"H2","ERLE"
1959,0,"H2","MUAR"
1959,0,"H2","MUAR2"
1959,0,"H2","MUPO2"
1959,0,"H2","PAHA"
1959,0,"H2","PAOB"
1959,0,"H2","PLMU3"
1959,0,"H2","SCBR2"
1959,0,"H2","SELE6"
1959,0,"H2","SPAI"
1959,0,"H2","SPCO4"
1959,0,"H2","SPCR"
1959,0.0151009,"H2","SPFL2"
1959,0,"H2","SPORO"
1959,0,"H2","UNKG"
1960,0,"H2","ARIST"
1960,0,"H2","ARTE3"
1960,0.01681078,"H2","BOER4"
1960,0.002035,"H2","BOUTE"
1960,0,"H2","CYPER"
1960,0,"H2","DAPU7"
1960,0,"H2","ENDE"
1960,0,"H2","ERLE"
1960,0,"H2","MUAR"
1960,0,"H2","MUAR2"
1960,0,"H2","MUPO2"
1960,0,"H2","PAHA"
1960,0,"H2","PAOB"
1960,0,"H2","PLMU3"
1960,0,"H2","SCBR2"
1960,0,"H2","SELE6"
1960,0,"H2","SPAI"
1960,0,"H2","SPCO4"
1960,0,"H2","SPCR"
1960,0.03526102,"H2","SPFL2"
1960,0,"H2","SPORO"
1960,0,"H2","UNKG"
1961,0,"H2","ARIST"
1961,0,"H2","ARTE3"
1961,0.02532015,"H2","BOER4"
1961,0,"H2","BOUTE"
1961,0,"H2","CYPER"
1961,0,"H2","DAPU7"
1961,0,"H2","ENDE"
1961,0,"H2","ERLE"
1961,0,"H2","MUAR"
1961,0,"H2","MUAR2"
1961,0,"H2","MUPO2"
1961,0,"H2","PAHA"
1961,0,"H2","PAOB"
1961,0,"H2","PLMU3"
1961,0,"H2","SCBR2"
1961,0,"H2","SELE6"
1961,0,"H2","SPAI"
1961,0,"H2","SPCO4"
1961,0,"H2","SPCR"
1961,0.01919445,"H2","SPFL2"
1961,0,"H2","SPORO"
1961,0,"H2","UNKG"
1962,0,"H2","ARIST"
1962,0,"H2","ARTE3"
1962,0.07743985,"H2","BOER4"
1962,0,"H2","BOUTE"
1962,0,"H2","CYPER"
1962,0,"H2","DAPU7"
1962,0,"H2","ENDE"
1962,0,"H2","ERLE"
1962,0,"H2","MUAR"
1962,0,"H2","MUAR2"
1962,0,"H2","MUPO2"
1962,0,"H2","PAHA"
1962,0,"H2","PAOB"
1962,0,"H2","PLMU3"
1962,0,"H2","SCBR2"
1962,0,"H2","SELE6"
1962,0,"H2","SPAI"
1962,0,"H2","SPCO4"
1962,0,"H2","SPCR"
1962,0.0046211,"H2","SPFL2"
1962,0,"H2","SPORO"
1962,0,"H2","UNKG"
1963,0,"H2","ARIST"
1963,0,"H2","ARTE3"
1963,0.0761574,"H2","BOER4"
1963,0,"H2","BOUTE"
1963,0,"H2","CYPER"
1963,0,"H2","DAPU7"
1963,0,"H2","ENDE"
1963,0,"H2","ERLE"
1963,0,"H2","MUAR"
1963,0,"H2","MUAR2"
1963,0,"H2","MUPO2"
1963,0,"H2","PAHA"
1963,0,"H2","PAOB"
1963,0,"H2","PLMU3"
1963,0,"H2","SCBR2"
1963,0,"H2","SELE6"
1963,0,"H2","SPAI"
1963,0,"H2","SPCO4"
1963,0,"H2","SPCR"
1963,0.00372306666666667,"H2","SPFL2"
1963,0,"H2","SPORO"
1963,0,"H2","UNKG"
1964,0,"H2","ARIST"
1964,0,"H2","ARTE3"
1964,0.07487495,"H2","BOER4"
1964,0,"H2","BOUTE"
1964,0,"H2","CYPER"
1964,0,"H2","DAPU7"
1964,0,"H2","ENDE"
1964,0,"H2","ERLE"
1964,0,"H2","MUAR"
1964,0,"H2","MUAR2"
1964,0,"H2","MUPO2"
1964,0,"H2","PAHA"
1964,0,"H2","PAOB"
1964,0,"H2","PLMU3"
1964,0,"H2","SCBR2"
1964,0,"H2","SELE6"
1964,0,"H2","SPAI"
1964,0,"H2","SPCO4"
1964,0,"H2","SPCR"
1964,0.00282503333333333,"H2","SPFL2"
1964,0,"H2","SPORO"
1964,0,"H2","UNKG"
1965,0,"H2","ARIST"
1965,0,"H2","ARTE3"
1965,0.0735925,"H2","BOER4"
1965,0,"H2","BOUTE"
1965,0,"H2","CYPER"
1965,0,"H2","DAPU7"
1965,0,"H2","ENDE"
1965,0,"H2","ERLE"
1965,0,"H2","MUAR"
1965,0,"H2","MUAR2"
1965,0,"H2","MUPO2"
1965,0,"H2","PAHA"
1965,0,"H2","PAOB"
1965,0,"H2","PLMU3"
1965,0,"H2","SCBR2"
1965,0,"H2","SELE6"
1965,0,"H2","SPAI"
1965,0,"H2","SPCO4"
1965,0,"H2","SPCR"
1965,0.001927,"H2","SPFL2"
1965,0,"H2","SPORO"
1965,0,"H2","UNKG"
1966,0,"H2","ARIST"
1966,0,"H2","ARTE3"
1966,0.066851,"H2","BOER4"
1966,0,"H2","BOUTE"
1966,0,"H2","CYPER"
1966,0,"H2","DAPU7"
1966,0,"H2","ENDE"
1966,0,"H2","ERLE"
1966,0,"H2","MUAR"
1966,0,"H2","MUAR2"
1966,0,"H2","MUPO2"
1966,0,"H2","PAHA"
1966,0,"H2","PAOB"
1966,0,"H2","PLMU3"
1966,0,"H2","SCBR2"
1966,0,"H2","SELE6"
1966,0,"H2","SPAI"
1966,0,"H2","SPCO4"
1966,0,"H2","SPCR"
1966,0.0008695,"H2","SPFL2"
1966,0,"H2","SPORO"
1966,0,"H2","UNKG"
1967,0,"H2","ARIST"
1967,0,"H2","ARTE3"
1967,0.0567355,"H2","BOER4"
1967,0,"H2","BOUTE"
1967,0,"H2","CYPER"
1967,0,"H2","DAPU7"
1967,0,"H2","ENDE"
1967,0,"H2","ERLE"
1967,0,"H2","MUAR"
1967,0,"H2","MUAR2"
1967,0,"H2","MUPO2"
1967,0,"H2","PAHA"
1967,0,"H2","PAOB"
1967,0,"H2","PLMU3"
1967,0,"H2","SCBR2"
1967,0,"H2","SELE6"
1967,0,"H2","SPAI"
1967,0,"H2","SPCO4"
1967,0,"H2","SPCR"
1967,0.0165325,"H2","SPFL2"
1967,0,"H2","SPORO"
1967,0,"H2","UNKG"
1968,0,"H2","ARIST"
1968,0,"H2","ARTE3"
1968,0.0560745,"H2","BOER4"
1968,0.002175,"H2","BOUTE"
1968,0,"H2","CYPER"
1968,0.001708,"H2","DAPU7"
1968,0,"H2","ENDE"
1968,0,"H2","ERLE"
1968,0,"H2","MUAR"
1968,0,"H2","MUAR2"
1968,0,"H2","MUPO2"
1968,0,"H2","PAHA"
1968,0,"H2","PAOB"
1968,0,"H2","PLMU3"
1968,0,"H2","SCBR2"
1968,0,"H2","SELE6"
1968,0,"H2","SPAI"
1968,0,"H2","SPCO4"
1968,0,"H2","SPCR"
1968,0,"H2","SPFL2"
1968,0,"H2","SPORO"
1968,0,"H2","UNKG"
1969,0,"H2","ARIST"
1969,0,"H2","ARTE3"
1969,0.01929375,"H2","BOER4"
1969,0.000475,"H2","BOUTE"
1969,0,"H2","CYPER"
1969,0.0022835,"H2","DAPU7"
1969,0,"H2","ENDE"
1969,0,"H2","ERLE"
1969,0,"H2","MUAR"
1969,0,"H2","MUAR2"
1969,0,"H2","MUPO2"
1969,0,"H2","PAHA"
1969,0,"H2","PAOB"
1969,0,"H2","PLMU3"
1969,0,"H2","SCBR2"
1969,0,"H2","SELE6"
1969,0,"H2","SPAI"
1969,0,"H2","SPCO4"
1969,0,"H2","SPCR"
1969,0,"H2","SPFL2"
1969,0,"H2","SPORO"
1969,0,"H2","UNKG"
1970,0,"H2","ARIST"
1970,0,"H2","ARTE3"
1970,0.0132095,"H2","BOER4"
1970,0,"H2","BOUTE"
1970,0,"H2","CYPER"
1970,0.0018845,"H2","DAPU7"
1970,0,"H2","ENDE"
1970,0,"H2","ERLE"
1970,0,"H2","MUAR"
1970,0,"H2","MUAR2"
1970,0,"H2","MUPO2"
1970,0,"H2","PAHA"
1970,0,"H2","PAOB"
1970,0.0003505,"H2","PLMU3"
1970,0,"H2","SCBR2"
1970,0,"H2","SELE6"
1970,0,"H2","SPAI"
1970,0,"H2","SPCO4"
1970,0,"H2","SPCR"
1970,0,"H2","SPFL2"
1970,0,"H2","SPORO"
1970,0,"H2","UNKG"
1971,0,"H2","ARIST"
1971,0,"H2","ARTE3"
1971,0.044387,"H2","BOER4"
1971,0,"H2","BOUTE"
1971,0,"H2","CYPER"
1971,0.003544,"H2","DAPU7"
1971,0,"H2","ENDE"
1971,0,"H2","ERLE"
1971,0,"H2","MUAR"
1971,0,"H2","MUAR2"
1971,0,"H2","MUPO2"
1971,0,"H2","PAHA"
1971,0,"H2","PAOB"
1971,0,"H2","PLMU3"
1971,0,"H2","SCBR2"
1971,0,"H2","SELE6"
1971,0,"H2","SPAI"
1971,0,"H2","SPCO4"
1971,0,"H2","SPCR"
1971,0,"H2","SPFL2"
1971,0,"H2","SPORO"
1971,0,"H2","UNKG"
1972,0.00177,"H2","ARIST"
1972,0,"H2","ARTE3"
1972,0.002431,"H2","BOER4"
1972,0,"H2","BOUTE"
1972,0,"H2","CYPER"
1972,0.000641,"H2","DAPU7"
1972,0,"H2","ENDE"
1972,0,"H2","ERLE"
1972,0,"H2","MUAR"
1972,0,"H2","MUAR2"
1972,0,"H2","MUPO2"
1972,0,"H2","PAHA"
1972,0,"H2","PAOB"
1972,0,"H2","PLMU3"
1972,0,"H2","SCBR2"
1972,0,"H2","SELE6"
1972,0,"H2","SPAI"
1972,0,"H2","SPCO4"
1972,0,"H2","SPCR"
1972,6.3e-05,"H2","SPFL2"
1972,0,"H2","SPORO"
1972,0,"H2","UNKG"
1973,0,"H2","ARIST"
1973,0,"H2","ARTE3"
1973,0.0106445,"H2","BOER4"
1973,0,"H2","BOUTE"
1973,0,"H2","CYPER"
1973,0.0027185,"H2","DAPU7"
1973,0,"H2","ENDE"
1973,0,"H2","ERLE"
1973,0,"H2","MUAR"
1973,0,"H2","MUAR2"
1973,0,"H2","MUPO2"
1973,0,"H2","PAHA"
1973,0,"H2","PAOB"
1973,0,"H2","PLMU3"
1973,0,"H2","SCBR2"
1973,0,"H2","SELE6"
1973,0,"H2","SPAI"
1973,0,"H2","SPCO4"
1973,0,"H2","SPCR"
1973,0,"H2","SPFL2"
1973,0,"H2","SPORO"
1973,0,"H2","UNKG"
1974,0,"H2","ARIST"
1974,0,"H2","ARTE3"
1974,0.0454605,"H2","BOER4"
1974,0,"H2","BOUTE"
1974,0,"H2","CYPER"
1974,0.001834,"H2","DAPU7"
1974,0,"H2","ENDE"
1974,0,"H2","ERLE"
1974,0,"H2","MUAR"
1974,0,"H2","MUAR2"
1974,0,"H2","MUPO2"
1974,0,"H2","PAHA"
1974,0,"H2","PAOB"
1974,0,"H2","PLMU3"
1974,0,"H2","SCBR2"
1974,0,"H2","SELE6"
1974,0,"H2","SPAI"
1974,0,"H2","SPCO4"
1974,0,"H2","SPCR"
1974,0,"H2","SPFL2"
1974,0,"H2","SPORO"
1974,0,"H2","UNKG"
1975,0,"H2","ARIST"
1975,0,"H2","ARTE3"
1975,0.0096145,"H2","BOER4"
1975,0,"H2","BOUTE"
1975,0,"H2","CYPER"
1975,0.009813,"H2","DAPU7"
1975,0,"H2","ENDE"
1975,0,"H2","ERLE"
1975,0,"H2","MUAR"
1975,0,"H2","MUAR2"
1975,0,"H2","MUPO2"
1975,0,"H2","PAHA"
1975,0,"H2","PAOB"
1975,0,"H2","PLMU3"
1975,0,"H2","SCBR2"
1975,0,"H2","SELE6"
1975,0,"H2","SPAI"
1975,0,"H2","SPCO4"
1975,0,"H2","SPCR"
1975,0,"H2","SPFL2"
1975,0,"H2","SPORO"
1975,0,"H2","UNKG"
1976,0,"H2","ARIST"
1976,0,"H2","ARTE3"
1976,0.007478,"H2","BOER4"
1976,0,"H2","BOUTE"
1976,0,"H2","CYPER"
1976,0.0021215,"H2","DAPU7"
1976,0,"H2","ENDE"
1976,0,"H2","ERLE"
1976,0,"H2","MUAR"
1976,0,"H2","MUAR2"
1976,0,"H2","MUPO2"
1976,0,"H2","PAHA"
1976,0,"H2","PAOB"
1976,0,"H2","PLMU3"
1976,0,"H2","SCBR2"
1976,0,"H2","SELE6"
1976,0,"H2","SPAI"
1976,0,"H2","SPCO4"
1976,0,"H2","SPCR"
1976,0.001636,"H2","SPFL2"
1976,0,"H2","SPORO"
1976,0,"H2","UNKG"
1977,0,"H2","ARIST"
1977,0,"H2","ARTE3"
1977,0.0066965,"H2","BOER4"
1977,0,"H2","BOUTE"
1977,0,"H2","CYPER"
1977,0.006432,"H2","DAPU7"
1977,0,"H2","ENDE"
1977,0,"H2","ERLE"
1977,0,"H2","MUAR"
1977,0,"H2","MUAR2"
1977,0,"H2","MUPO2"
1977,0,"H2","PAHA"
1977,0,"H2","PAOB"
1977,0,"H2","PLMU3"
1977,0,"H2","SCBR2"
1977,0,"H2","SELE6"
1977,0,"H2","SPAI"
1977,0,"H2","SPCO4"
1977,0,"H2","SPCR"
1977,1e-04,"H2","SPFL2"
1977,0,"H2","SPORO"
1977,0,"H2","UNKG"
1978,0,"H2","ARIST"
1978,0,"H2","ARTE3"
1978,0.04266175,"H2","BOER4"
1978,0,"H2","BOUTE"
1978,0,"H2","CYPER"
1978,0.011806,"H2","DAPU7"
1978,0,"H2","ENDE"
1978,0,"H2","ERLE"
1978,0,"H2","MUAR"
1978,0,"H2","MUAR2"
1978,0,"H2","MUPO2"
1978,0,"H2","PAHA"
1978,0,"H2","PAOB"
1978,0,"H2","PLMU3"
1978,0,"H2","SCBR2"
1978,0,"H2","SELE6"
1978,0,"H2","SPAI"
1978,0,"H2","SPCO4"
1978,0,"H2","SPCR"
1978,0.0120865,"H2","SPFL2"
1978,0,"H2","SPORO"
1978,0,"H2","UNKG"
1979,0,"H2","ARIST"
1979,0,"H2","ARTE3"
1979,0.078627,"H2","BOER4"
1979,0,"H2","BOUTE"
1979,0,"H2","CYPER"
1979,0.01718,"H2","DAPU7"
1979,0,"H2","ENDE"
1979,0,"H2","ERLE"
1979,0,"H2","MUAR"
1979,0,"H2","MUAR2"
1979,0,"H2","MUPO2"
1979,0,"H2","PAHA"
1979,0,"H2","PAOB"
1979,0,"H2","PLMU3"
1979,0,"H2","SCBR2"
1979,0,"H2","SELE6"
1979,0,"H2","SPAI"
1979,0,"H2","SPCO4"
1979,0,"H2","SPCR"
1979,0.024073,"H2","SPFL2"
1979,0,"H2","SPORO"
1979,0,"H2","UNKG"
1995,0.001236979686382,"H2","ARIST"
1995,0,"H2","ARTE3"
1995,0.079216680430237,"H2","BOER4"
1995,0,"H2","BOUTE"
1995,0,"H2","CYPER"
1995,0,"H2","DAPU7"
1995,0,"H2","ENDE"
1995,0,"H2","ERLE"
1995,0,"H2","MUAR"
1995,0,"H2","MUAR2"
1995,0,"H2","MUPO2"
1995,0,"H2","PAHA"
1995,0,"H2","PAOB"
1995,0,"H2","PLMU3"
1995,0,"H2","SCBR2"
1995,0,"H2","SELE6"
1995,0,"H2","SPAI"
1995,0,"H2","SPCO4"
1995,0,"H2","SPCR"
1995,0,"H2","SPFL2"
1995,0,"H2","SPORO"
1995,0,"H2","UNKG"
2001,0,"H2","ARIST"
2001,0,"H2","ARTE3"
2001,0,"H2","BOER4"
2001,0,"H2","BOUTE"
2001,0,"H2","CYPER"
2001,0,"H2","DAPU7"
2001,0,"H2","ENDE"
2001,0,"H2","ERLE"
2001,0,"H2","MUAR"
2001,0,"H2","MUAR2"
2001,0,"H2","MUPO2"
2001,0,"H2","PAHA"
2001,0,"H2","PAOB"
2001,0,"H2","PLMU3"
2001,0,"H2","SCBR2"
2001,0,"H2","SELE6"
2001,0,"H2","SPAI"
2001,0,"H2","SPCO4"
2001,0,"H2","SPCR"
2001,0,"H2","SPFL2"
2001,0,"H2","SPORO"
2001,0,"H2","UNKG"
2006,0,"H2","ARIST"
2006,0,"H2","ARTE3"
2006,0,"H2","BOER4"
2006,0,"H2","BOUTE"
2006,0,"H2","CYPER"
2006,0.000364895006066,"H2","DAPU7"
2006,0,"H2","ENDE"
2006,0,"H2","ERLE"
2006,0,"H2","MUAR"
2006,0,"H2","MUAR2"
2006,0,"H2","MUPO2"
2006,0,"H2","PAHA"
2006,0,"H2","PAOB"
2006,0,"H2","PLMU3"
2006,0,"H2","SCBR2"
2006,0,"H2","SELE6"
2006,0,"H2","SPAI"
2006,0.000839000012599,"H2","SPCO4"
2006,0,"H2","SPCR"
2006,0.000569059996852,"H2","SPFL2"
2006,0.000458190004492,"H2","SPORO"
2006,0,"H2","UNKG"
2011,0,"H2","ARIST"
2011,0,"H2","ARTE3"
2011,0,"H2","BOER4"
2011,0,"H2","BOUTE"
2011,0,"H2","CYPER"
2011,0,"H2","DAPU7"
2011,0,"H2","ENDE"
2011,0,"H2","ERLE"
2011,0,"H2","MUAR"
2011,0,"H2","MUAR2"
2011,0,"H2","MUPO2"
2011,0,"H2","PAHA"
2011,0,"H2","PAOB"
2011,0,"H2","PLMU3"
2011,0,"H2","SCBR2"
2011,0,"H2","SELE6"
2011,0,"H2","SPAI"
2011,0,"H2","SPCO4"
2011,0,"H2","SPCR"
2011,0,"H2","SPFL2"
2011,0.005773720009052,"H2","SPORO"
2011,0,"H2","UNKG"
2016,0,"H2","ARIST"
2016,0,"H2","ARTE3"
2016,0,"H2","BOER4"
2016,0,"H2","BOUTE"
2016,0,"H2","CYPER"
2016,0,"H2","DAPU7"
2016,0,"H2","ENDE"
2016,0,"H2","ERLE"
2016,0,"H2","MUAR"
2016,0,"H2","MUAR2"
2016,0,"H2","MUPO2"
2016,0,"H2","PAHA"
2016,0,"H2","PAOB"
2016,0,"H2","PLMU3"
2016,0,"H2","SCBR2"
2016,0,"H2","SELE6"
2016,0,"H2","SPAI"
2016,0,"H2","SPCO4"
2016,0,"H2","SPCR"
2016,7.6890003171e-05,"H2","SPFL2"
2016,0,"H2","SPORO"
2016,0,"H2","UNKG"
1916,0.0026685,"H3","ARIST"
1916,0,"H3","ARTE3"
1916,0.026146,"H3","BOER4"
1916,1e-04,"H3","BOUTE"
1916,0,"H3","CYPER"
1916,0,"H3","DAPU7"
1916,0,"H3","ENDE"
1916,0,"H3","ERLE"
1916,0,"H3","MUAR"
1916,0,"H3","MUAR2"
1916,0,"H3","MUPO2"
1916,0,"H3","PAHA"
1916,0,"H3","PAOB"
1916,0,"H3","PLMU3"
1916,0,"H3","SCBR2"
1916,0,"H3","SELE6"
1916,0,"H3","SPAI"
1916,0,"H3","SPCO4"
1916,0,"H3","SPCR"
1916,0,"H3","SPFL2"
1916,0,"H3","SPORO"
1916,0,"H3","UNKG"
1917,0.00403251,"H3","ARIST"
1917,0,"H3","ARTE3"
1917,0.015571,"H3","BOER4"
1917,7.5e-05,"H3","BOUTE"
1917,0,"H3","CYPER"
1917,0,"H3","DAPU7"
1917,0,"H3","ENDE"
1917,0,"H3","ERLE"
1917,0,"H3","MUAR"
1917,0,"H3","MUAR2"
1917,0,"H3","MUPO2"
1917,0,"H3","PAHA"
1917,0,"H3","PAOB"
1917,0,"H3","PLMU3"
1917,0,"H3","SCBR2"
1917,0,"H3","SELE6"
1917,0,"H3","SPAI"
1917,0,"H3","SPCO4"
1917,0,"H3","SPCR"
1917,0,"H3","SPFL2"
1917,0,"H3","SPORO"
1917,0,"H3","UNKG"
1918,0.0043585,"H3","ARIST"
1918,0,"H3","ARTE3"
1918,0.01058015,"H3","BOER4"
1918,0,"H3","BOUTE"
1918,0,"H3","CYPER"
1918,0,"H3","DAPU7"
1918,0,"H3","ENDE"
1918,0,"H3","ERLE"
1918,0,"H3","MUAR"
1918,0,"H3","MUAR2"
1918,0,"H3","MUPO2"
1918,0,"H3","PAHA"
1918,0,"H3","PAOB"
1918,0,"H3","PLMU3"
1918,0,"H3","SCBR2"
1918,0,"H3","SELE6"
1918,0,"H3","SPAI"
1918,0,"H3","SPCO4"
1918,0,"H3","SPCR"
1918,0,"H3","SPFL2"
1918,0,"H3","SPORO"
1918,0,"H3","UNKG"
1919,0.0059295,"H3","ARIST"
1919,0,"H3","ARTE3"
1919,0.0162465,"H3","BOER4"
1919,0,"H3","BOUTE"
1919,0,"H3","CYPER"
1919,0,"H3","DAPU7"
1919,0,"H3","ENDE"
1919,0,"H3","ERLE"
1919,0,"H3","MUAR"
1919,0,"H3","MUAR2"
1919,0,"H3","MUPO2"
1919,0,"H3","PAHA"
1919,0,"H3","PAOB"
1919,0,"H3","PLMU3"
1919,0,"H3","SCBR2"
1919,0,"H3","SELE6"
1919,0,"H3","SPAI"
1919,0,"H3","SPCO4"
1919,0,"H3","SPCR"
1919,0,"H3","SPFL2"
1919,0,"H3","SPORO"
1919,0,"H3","UNKG"
1920,0.004192,"H3","ARIST"
1920,0,"H3","ARTE3"
1920,0.02859865,"H3","BOER4"
1920,0,"H3","BOUTE"
1920,0,"H3","CYPER"
1920,0,"H3","DAPU7"
1920,0,"H3","ENDE"
1920,0,"H3","ERLE"
1920,0,"H3","MUAR"
1920,0,"H3","MUAR2"
1920,0,"H3","MUPO2"
1920,0,"H3","PAHA"
1920,0,"H3","PAOB"
1920,0,"H3","PLMU3"
1920,0,"H3","SCBR2"
1920,0,"H3","SELE6"
1920,0,"H3","SPAI"
1920,0,"H3","SPCO4"
1920,0,"H3","SPCR"
1920,8e-04,"H3","SPFL2"
1920,0,"H3","SPORO"
1920,0,"H3","UNKG"
1921,0.0016915,"H3","ARIST"
1921,0,"H3","ARTE3"
1921,0.0282375,"H3","BOER4"
1921,0,"H3","BOUTE"
1921,0,"H3","CYPER"
1921,0,"H3","DAPU7"
1921,0,"H3","ENDE"
1921,0,"H3","ERLE"
1921,0,"H3","MUAR"
1921,0,"H3","MUAR2"
1921,0,"H3","MUPO2"
1921,0,"H3","PAHA"
1921,0,"H3","PAOB"
1921,0,"H3","PLMU3"
1921,0,"H3","SCBR2"
1921,0,"H3","SELE6"
1921,0,"H3","SPAI"
1921,0,"H3","SPCO4"
1921,0,"H3","SPCR"
1921,0.0007215,"H3","SPFL2"
1921,0,"H3","SPORO"
1921,0,"H3","UNKG"
1922,0,"H3","ARIST"
1922,0,"H3","ARTE3"
1922,0.00374825,"H3","BOER4"
1922,0,"H3","BOUTE"
1922,0,"H3","CYPER"
1922,0,"H3","DAPU7"
1922,0,"H3","ENDE"
1922,0,"H3","ERLE"
1922,0,"H3","MUAR"
1922,0,"H3","MUAR2"
1922,0,"H3","MUPO2"
1922,0,"H3","PAHA"
1922,0,"H3","PAOB"
1922,0,"H3","PLMU3"
1922,0,"H3","SCBR2"
1922,0,"H3","SELE6"
1922,0,"H3","SPAI"
1922,0,"H3","SPCO4"
1922,0,"H3","SPCR"
1922,0,"H3","SPFL2"
1922,0,"H3","SPORO"
1922,0,"H3","UNKG"
1923,0,"H3","ARIST"
1923,0,"H3","ARTE3"
1923,0.0069911,"H3","BOER4"
1923,0,"H3","BOUTE"
1923,0,"H3","CYPER"
1923,0,"H3","DAPU7"
1923,0,"H3","ENDE"
1923,0,"H3","ERLE"
1923,0,"H3","MUAR"
1923,0,"H3","MUAR2"
1923,0,"H3","MUPO2"
1923,0,"H3","PAHA"
1923,0,"H3","PAOB"
1923,0,"H3","PLMU3"
1923,0,"H3","SCBR2"
1923,0,"H3","SELE6"
1923,0,"H3","SPAI"
1923,0,"H3","SPCO4"
1923,0,"H3","SPCR"
1923,0,"H3","SPFL2"
1923,0,"H3","SPORO"
1923,0,"H3","UNKG"
1924,0,"H3","ARIST"
1924,0,"H3","ARTE3"
1924,0.01023395,"H3","BOER4"
1924,0,"H3","BOUTE"
1924,0,"H3","CYPER"
1924,0,"H3","DAPU7"
1924,0,"H3","ENDE"
1924,0,"H3","ERLE"
1924,0,"H3","MUAR"
1924,0,"H3","MUAR2"
1924,0,"H3","MUPO2"
1924,0,"H3","PAHA"
1924,0,"H3","PAOB"
1924,0,"H3","PLMU3"
1924,0,"H3","SCBR2"
1924,0,"H3","SELE6"
1924,0,"H3","SPAI"
1924,0,"H3","SPCO4"
1924,0,"H3","SPCR"
1924,0,"H3","SPFL2"
1924,0,"H3","SPORO"
1924,0,"H3","UNKG"
1925,0,"H3","ARIST"
1925,0,"H3","ARTE3"
1925,0.0134768,"H3","BOER4"
1925,0,"H3","BOUTE"
1925,0,"H3","CYPER"
1925,0,"H3","DAPU7"
1925,0,"H3","ENDE"
1925,0,"H3","ERLE"
1925,0,"H3","MUAR"
1925,0,"H3","MUAR2"
1925,0,"H3","MUPO2"
1925,0,"H3","PAHA"
1925,0,"H3","PAOB"
1925,0,"H3","PLMU3"
1925,0,"H3","SCBR2"
1925,0,"H3","SELE6"
1925,0,"H3","SPAI"
1925,0,"H3","SPCO4"
1925,0,"H3","SPCR"
1925,0,"H3","SPFL2"
1925,0,"H3","SPORO"
1925,0,"H3","UNKG"
1926,0,"H3","ARIST"
1926,0,"H3","ARTE3"
1926,0.01671965,"H3","BOER4"
1926,0,"H3","BOUTE"
1926,0,"H3","CYPER"
1926,0,"H3","DAPU7"
1926,0,"H3","ENDE"
1926,0,"H3","ERLE"
1926,0,"H3","MUAR"
1926,0,"H3","MUAR2"
1926,0,"H3","MUPO2"
1926,0,"H3","PAHA"
1926,0,"H3","PAOB"
1926,0,"H3","PLMU3"
1926,0,"H3","SCBR2"
1926,0,"H3","SELE6"
1926,0,"H3","SPAI"
1926,0,"H3","SPCO4"
1926,0,"H3","SPCR"
1926,0,"H3","SPFL2"
1926,0,"H3","SPORO"
1926,0,"H3","UNKG"
1927,0,"H3","ARIST"
1927,0,"H3","ARTE3"
1927,0.0199625,"H3","BOER4"
1927,0,"H3","BOUTE"
1927,0,"H3","CYPER"
1927,0,"H3","DAPU7"
1927,0,"H3","ENDE"
1927,0,"H3","ERLE"
1927,0,"H3","MUAR"
1927,0,"H3","MUAR2"
1927,0,"H3","MUPO2"
1927,0,"H3","PAHA"
1927,0,"H3","PAOB"
1927,0,"H3","PLMU3"
1927,0,"H3","SCBR2"
1927,0,"H3","SELE6"
1927,0,"H3","SPAI"
1927,0,"H3","SPCO4"
1927,0,"H3","SPCR"
1927,0,"H3","SPFL2"
1927,0,"H3","SPORO"
1927,0,"H3","UNKG"
1928,0,"H3","ARIST"
1928,0,"H3","ARTE3"
1928,0.0351865,"H3","BOER4"
1928,0,"H3","BOUTE"
1928,0,"H3","CYPER"
1928,0,"H3","DAPU7"
1928,0,"H3","ENDE"
1928,0,"H3","ERLE"
1928,0,"H3","MUAR"
1928,0,"H3","MUAR2"
1928,0,"H3","MUPO2"
1928,0,"H3","PAHA"
1928,0,"H3","PAOB"
1928,0,"H3","PLMU3"
1928,0,"H3","SCBR2"
1928,0,"H3","SELE6"
1928,0,"H3","SPAI"
1928,0,"H3","SPCO4"
1928,0,"H3","SPCR"
1928,0.0002635,"H3","SPFL2"
1928,0,"H3","SPORO"
1928,2.5e-05,"H3","UNKG"
1929,0,"H3","ARIST"
1929,0,"H3","ARTE3"
1929,0.06909505,"H3","BOER4"
1929,0,"H3","BOUTE"
1929,0,"H3","CYPER"
1929,0,"H3","DAPU7"
1929,0,"H3","ENDE"
1929,0,"H3","ERLE"
1929,0,"H3","MUAR"
1929,0,"H3","MUAR2"
1929,0,"H3","MUPO2"
1929,0,"H3","PAHA"
1929,0,"H3","PAOB"
1929,0,"H3","PLMU3"
1929,0,"H3","SCBR2"
1929,0,"H3","SELE6"
1929,0,"H3","SPAI"
1929,0,"H3","SPCO4"
